,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
/organization/organization/headquarters./location/mailing_address/citytown,-0.5770922,0.6545302,0.46911988,-0.6570284,1.0440742,0.7864012,-1.339501,-0.9120898,1.4489552,-1.131641,-0.9240342,0.298544,0.23437653,1.7224475,-0.5846539,-0.7155162,-0.86902916,-1.4094516,1.2708051,2.0483508,-0.65165514,0.005757748,0.108702615,-0.51727,1.5278133,-0.6542947,1.250451,-0.25529376,0.9188751,0.67032725,0.89093554,0.18434374,1.110952,0.4469636,0.40317592,-1.4444274,0.43635482,1.1814123,-0.00971901,-0.13739665,-0.8926469,0.9059188,0.8229316,1.5787152,-0.14968157,-0.053311445,1.4248708,0.38981923,0.22330293,0.46333694,1.085866,0.07702335,-0.58193856,-0.6893475,1.6455802,-0.61396044,-0.49229652,0.34117985,-0.48602733,-1.1378341,0.96331763,-1.2735178,-0.93415517,2.1804137
/film/film/produced_by,-1.1923552,-0.57601726,-0.9238717,-0.14168414,-0.35805282,-0.19281027,-0.15696996,0.5080084,1.4617703,0.607095,-0.80966485,0.3031329,-1.0566633,1.0764023,1.0808822,0.3304576,0.95812935,0.3226512,0.61162734,-0.81484175,-1.4740738,-0.28180566,-0.7543627,1.260929,-0.4222297,0.6770956,1.1079887,-0.49107105,-0.86963993,-0.42158297,-1.6496946,2.0487983,-0.85922676,0.55705476,0.3109241,-1.6392362,1.0040793,1.2118405,0.07171495,0.446197,-0.6821603,1.219408,0.4148639,-1.3960029,0.2516464,1.0756711,0.59751254,0.6853283,1.015179,-0.24552065,-0.35342473,-0.94005024,0.140878,-1.1252533,-1.2556653,-0.3286214,1.4525179,-1.254602,-0.14947832,0.89870185,-1.3074871,1.258556,0.34507635,-0.18694769
/people/person/spouse_s./people/marriage/type_of_union,0.32089266,-0.8039805,0.27357933,-0.272046,0.18804616,-1.0378213,-0.36127988,-0.26114875,0.01441661,-0.34368616,2.1487057,-0.40632132,-0.1608868,-0.46540585,-0.10642121,0.37068218,0.5245586,0.2853177,0.7796432,-0.5408734,-1.9403954,-0.19510376,-0.34409326,0.0019035705,1.2357445,0.4140782,-0.1718428,0.13774692,0.39305142,0.5772193,-0.15616319,0.26085275,0.5181179,-0.20201981,0.180017,-0.45475656,0.5341576,-0.312607,0.06518497,-0.2569653,-0.1877929,-0.22008601,1.5351219,-1.2761049,-0.76302147,-0.21705319,0.27613395,-0.11405475,-0.070822634,0.4423462,-0.09694286,-0.87192607,-2.8672793,-0.13983342,-0.05575839,0.4355649,0.4917918,0.3745328,0.107240684,0.08576091,0.055090703,0.21416259,-0.5333882,-0.78497666
/film/film/production_companies,-0.68113035,-0.0785306,-1.0319486,-0.58743,-0.58616287,0.77609193,-0.29475412,-0.06565867,0.9972894,-0.62942046,0.20854175,-0.42886993,1.7252493,0.53244126,1.4456798,-0.20218958,-1.3025082,1.156808,-0.43404382,0.31409982,-1.094236,-1.4058408,0.6765343,1.4024032,-0.43616557,1.3674122,0.40534252,1.2109184,0.87482697,-0.71509564,-1.5740834,1.8529732,-0.5336566,1.5705378,-1.4194864,-1.3609273,-0.1676452,1.2902446,-1.2253871,0.625667,-1.2747842,1.2230748,-0.749918,-1.4495538,0.02841149,0.9920318,0.01751506,-0.95173246,-0.17820327,-0.46662405,0.8546977,-0.47434202,0.5031806,0.24987295,0.6995298,-0.41818637,-1.4760399,-0.58522725,-1.1132514,-0.24538878,-0.88859195,0.68764526,-0.0058088815,0.9862216
/location/country/second_level_divisions,-0.25624514,0.20975481,0.60277724,-0.3738519,0.5525635,0.7805696,0.13987064,0.7296405,1.3513086,0.13671406,0.32245675,-0.17677231,0.20640303,1.0849757,0.43419707,-2.008976,-0.11811979,-0.005664305,0.5157357,1.2351807,0.1160399,-0.8635537,0.34231305,0.37858608,0.66573536,-0.12186811,1.9229999,-0.17377132,0.72583264,0.0072635435,0.20688117,0.047971126,1.0030802,0.1795213,-0.6838899,0.43444893,1.3836173,0.20621094,1.4535643,-0.30673298,1.1706538,0.20307632,-0.549996,1.0724031,0.32846895,1.5065086,-0.14191882,1.0218753,1.3579558,0.1555457,-0.21493998,0.58576125,-0.029769488,-0.0028782568,-0.74412113,0.0005266575,1.3061731,0.30961323,0.8682942,0.4424301,0.0058316374,-0.11653868,0.9594774,1.1012974
/base/culturalevent/event/entity_involved,-0.22480378,-0.382003,0.17492223,0.062042862,0.71525854,1.421685,-1.0556948,1.564962,-0.58943754,0.7857,-1.3931409,-0.2773439,-0.6446927,0.9160032,0.88058144,-0.47920406,-0.06355909,0.6464631,0.067455254,0.121743545,0.6456891,0.043147694,1.197063,-0.3808373,-1.0824927,0.8936314,0.4249168,1.1476701,0.26246828,1.2378175,-1.1634837,0.9932281,1.1551375,-1.3601371,1.0337981,1.243345,1.0640992,0.85990024,-0.1742645,0.43153122,-1.0335097,-1.1919355,0.5288742,1.3031125,1.2352923,0.7534648,-1.071095,1.3949783,-0.005108919,0.6190315,-1.0961225,1.2591537,-0.46364543,-2.5592887,0.028300632,-0.9238893,-1.1791484,0.025249766,1.530083,-0.5956284,-1.9750773,1.145485,0.16176711,-0.8355157
/education/educational_degree/people_with_this_degree./education/education/institution,0.59260666,-0.9471232,-0.1945972,-0.37689638,-0.3419388,0.49912116,0.0096308,-1.2012242,0.43061304,-1.5494785,-0.60019183,-0.16470616,-0.39610705,-0.33351046,-0.26653466,1.0856062,0.44082126,-0.17207704,-1.4232783,0.29602137,0.50836927,0.7168036,1.1554736,0.1974526,0.33177423,-0.37052262,0.20335318,0.57577175,0.08365103,1.0137326,-1.0231394,0.7119461,-1.3477645,0.4503169,1.5535719,-1.1344963,1.6114086,-0.63978183,-1.1883347,0.4234774,-1.1217593,-0.30787575,-0.7655517,1.2135464,0.77431285,1.2619796,0.9467528,0.51566637,-1.5602497,-0.96038246,-0.37980306,0.7257541,-0.5277966,1.7635143,-0.51989186,1.3753638,-0.99656284,-0.6442907,-0.6857836,0.79073924,-1.037978,0.8959235,-1.08542,1.5207816
/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,0.13407098,-1.544075,-1.125752,-0.5642707,0.016330725,-0.9812453,-0.9573693,0.018572249,1.4705701,0.16614495,0.53093755,-0.914051,-0.46254405,-1.00382,0.3034393,-0.7503491,0.09979929,0.6539577,-0.24863152,-0.109167844,-0.7446674,0.077264965,0.35655186,0.47277874,0.3947311,-0.2500381,0.010875177,-0.9501306,0.4387579,-0.22203425,-1.5007219,-2.331287,-1.1583843,-0.607869,-0.23577283,-0.059893094,-0.49320963,0.31899598,0.324996,-0.75036126,-0.32690316,1.4705981,0.08455144,0.7245699,-0.54601526,-0.21089056,1.164168,-0.55364704,-0.5416835,-0.650845,1.3107603,-0.27957132,-1.6085333,0.14418109,1.254842,-1.0812446,0.48448977,-1.0629784,-1.1302916,1.2420697,-0.8515097,-0.0044788662,-0.7536774,-0.098528504
/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,-0.04412498,0.059853766,-0.43693075,0.3695096,0.45050895,0.9036185,0.8830396,-0.022079179,-0.09182239,-0.4069047,0.54517615,-0.08392092,-0.24102989,-0.053712107,0.090108685,-0.485866,0.27309957,-0.33373627,0.43094832,-0.1654069,-1.2876685,-0.4647058,0.11162456,-0.035995103,1.989095,-0.09457144,-1.5489923,-0.41585317,0.34349376,1.5436764,-0.28036523,0.4414144,-0.37078074,0.9025485,-0.21750115,-1.2428805,-1.1540245,0.18945786,0.006494957,-0.28376007,-0.12090852,-0.58481616,-1.9594318,-2.2100616,-0.73518586,0.2274425,-0.68626386,0.7154972,-0.18809319,-0.068635195,0.1686592,-0.2343357,0.14562316,1.5437579,0.6945492,-0.63579816,0.007461135,0.17623912,-0.17299558,0.33001247,-0.09942479,-1.5993128,-0.90373164,-0.47527626
/music/performance_role/regular_performances./music/group_membership/group,-2.1748116,-1.1061524,0.020370455,0.8786639,0.10180878,0.26882046,0.23608346,0.41383114,1.3133496,0.74804425,0.23125568,-1.0441798,0.18671574,1.5362636,-0.06825354,-0.44499898,-0.838429,-1.125471,-0.43924466,0.3642405,0.040769994,-0.23243608,-0.50869244,0.6067116,-1.4396197,0.31838048,-0.16551146,-0.2130373,-0.25384384,-0.5403474,1.1757199,0.6457445,-0.8846201,-1.1228256,0.20876235,0.38994724,-0.5346784,-0.7507424,0.28655174,1.144942,0.9453731,0.3350985,-1.5331715,-0.9602483,1.5996093,-0.47386605,-0.63614815,0.34483916,-0.39883587,-0.3724295,-0.9517603,0.09067804,0.22936003,0.60621864,-0.82658947,0.11759546,0.43160024,-0.5074396,-0.6761166,-0.19483371,0.90913475,0.3462636,0.6420055,-0.7858905
/government/politician/government_positions_held./government/government_position_held/legislative_sessions,1.4446208,-1.3833026,1.6206712,-0.57512015,0.45706782,1.1487335,1.0904342,-1.837957,-0.83588696,0.010109011,-0.30622703,0.6308708,-0.75378793,0.2309079,-1.5180825,-0.22275068,1.5579717,-2.180561,-1.4157263,-0.24398819,-0.55639786,1.7460669,1.5974984,-2.172963,1.7099236,-0.61239845,1.0789137,0.77037376,-0.3151494,0.46279922,1.9141476,0.5936659,1.2758217,0.9033011,-0.22438332,0.45063293,-0.6480974,-0.25277016,-0.0102827735,0.9121678,-0.5515921,2.0301435,0.3722496,-1.9271182,-0.059415754,-0.10859564,1.107622,-0.2216166,-0.4079433,-0.7951602,-0.37410203,-0.90954655,-1.0826076,0.59266067,-1.3491873,0.77008927,-1.1557472,0.5190063,0.6950264,-0.8633839,1.7194434,-0.30203012,0.57518816,-0.7845177
/sports/sports_team_location/teams,0.63918275,-0.21822579,-0.21299337,-1.3546747,0.14427504,1.037565,0.3440352,-1.091377,1.2450752,-1.1997838,1.2053041,-1.4467013,-0.509168,1.0753891,0.13821144,0.66675764,0.5222679,0.07542358,-0.46480182,1.0695821,0.6477455,0.83615255,1.7069378,-0.83970755,1.5255895,-1.0435948,-0.18202995,1.0191817,-0.90549237,-0.8829349,-1.2051703,-1.4286613,-0.80334795,1.6269615,-1.35262,-0.58195156,-0.5004156,0.33879077,-0.8122912,0.009226882,0.84358174,0.69728523,-0.021817941,0.46410322,0.742687,0.78589827,-1.2267551,-0.16937166,-1.429357,1.0841856,-0.24832158,-0.5255655,1.6018052,-0.30110848,-0.7678909,1.4962866,-0.49042717,0.27184772,-0.3377168,0.895094,0.11672762,-1.0047739,-0.52682334,-1.3008293
/sports/sports_team/colors,-0.25541505,-1.5017675,1.2834885,-0.3191478,1.0861204,-0.30630448,-0.86331064,0.29070675,-0.35932627,1.6609641,0.061481085,0.452671,1.3700589,-0.9204995,0.28765813,0.17480458,-0.017601311,0.061985917,1.5890408,0.0055687404,-1.3452109,-1.4461527,0.024761504,1.1590308,0.34085122,0.11223138,-1.6350758,-0.323146,0.92208713,-1.9162741,0.64560735,-1.1276261,1.0544753,-0.4223943,0.70962685,-0.15800893,-0.87950164,1.3381205,-0.51674515,-0.7087215,-0.53372043,-0.04077446,-1.1500881,-1.5865537,-0.26456743,-1.0963106,-0.37782693,1.0994539,-1.5129946,-1.5541466,-0.9925929,-1.8895844,-1.540446,0.016478833,-0.63612765,1.4204595,-1.151911,0.23423465,-0.13437553,-1.3669891,0.59743774,0.207157,1.478446,-0.90160614
/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,0.9816072,-1.3844086,-1.219435,-1.235026,-1.4039261,0.56438416,0.7304339,-1.1749353,0.7676987,1.6988395,-1.1869959,-0.04259251,-0.4654812,-0.2141146,0.38061604,1.1031764,-0.10804758,-1.1097472,1.4538985,-0.5968679,-0.6984225,-0.097536646,-0.032096267,-0.10930979,-1.1620471,-0.02226101,1.5037302,-1.3093466,0.7114229,-0.28416187,1.2827449,-1.0452151,1.0111415,0.54590243,0.05152738,0.28466013,-0.27157298,-0.48600915,-0.32623175,0.85380465,0.8786971,-0.15291075,-0.82338035,-1.8769583,0.4877661,-1.6019828,0.49975726,0.40748248,0.71011156,0.23378392,-0.28194574,1.448283,-1.5589876,-0.40015486,-1.3014841,-0.49626532,0.65378845,0.6774698,1.2687047,-0.43036133,0.32712275,0.31350076,-1.0712184,0.8825125
/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,1.8134922,-0.91797394,0.02438643,-0.5003367,2.4293928,-1.2138131,-0.06847301,-0.13091628,1.4867493,1.7137445,0.64860696,2.8545578,-0.49643233,-0.6053788,1.2488294,-0.7009745,-1.9843508,-2.0732782,1.7791994,-1.2535012,0.44442192,0.9225728,-0.17031457,1.460817,1.9240661,-0.31060207,1.1591735,-1.159872,-0.28211883,1.9369897,-0.31174147,2.0656939,-0.1380819,-0.028884323,-0.07586665,0.0034834265,-0.14891455,-0.034137394,-0.048886087,-0.12709612,-0.1491819,-0.31667855,-0.35855192,-0.20493037,-0.19301422,-0.114989616,0.1720464,-0.17361003,0.19109917,-0.02602687,0.2730026,-0.19749098,-0.8963847,-0.06579993,0.129071,0.08621696,-0.045471653,0.2574113,0.16240199,-0.05366701,-0.11868836,0.015920917,0.1183369,0.029536115
/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,-0.39181194,-0.6130389,0.62067395,1.406264,-0.87219787,-0.495393,1.3824015,-1.6340636,-1.6093262,0.13588205,0.24772683,0.10287317,0.38761795,-0.58672583,0.40459728,1.577656,-0.013353117,0.600778,-1.0049945,0.66011244,-0.4559033,0.9505493,-1.1402552,0.84044516,1.6985966,-0.52701473,-1.2183703,-1.676585,-0.6443494,-0.053951103,-0.10437213,-0.46946228,0.012646266,0.1495188,-0.94223785,-0.8541308,-0.16980429,1.061351,1.5181283,-0.97783357,0.62510884,1.0359432,-0.93950945,-1.5188485,-1.0227873,-1.1770002,-0.20507336,-0.86282253,-1.3933612,-0.79427034,1.8407679,-0.4403789,1.1582607,-0.50409716,-0.09488178,0.17849611,0.032724917,-0.60819286,-2.0896146,0.11226164,-0.5434844,-0.5068259,-0.6542636,1.8212223
/user/alexander/philosophy/philosopher/interests,1.4091836,0.72304374,0.05099067,0.7572843,-0.42252076,0.8047753,-0.7417502,0.5056494,1.088373,-1.7045101,0.0011132217,0.31673723,-0.57018375,0.141681,0.30423194,-0.08597379,0.21752457,1.4603467,0.02557778,1.0159651,-2.038287,0.3311775,-1.7571689,-0.44866467,-1.667128,0.4929091,-0.5085078,-0.78747946,0.61174524,-1.0609227,0.8594201,0.42049125,1.6203395,0.115204625,-1.0679353,-1.5102892,1.6835619,1.5299385,0.61260384,1.127439,1.4669807,0.6058868,-0.5438316,-0.6734402,0.5812276,0.36417365,-1.4410862,0.5796089,-0.3784568,-0.775279,-1.5162137,0.68839085,-0.53067726,0.39827102,-0.34289628,0.8822266,-0.6083461,-0.2199851,0.23800462,-0.31107014,-0.011367269,0.3732838,1.3028839,-0.58344483
/people/person/languages,0.6631679,-1.0450937,-0.8812239,-0.010251754,-0.3529534,0.4666612,-1.1457735,-0.060318824,0.5895705,0.16146198,-0.052564044,0.7395142,0.28155613,0.08855893,0.3347077,0.6292635,0.9345261,1.5815812,-1.5278292,-1.433874,-1.7106929,0.03145811,0.0050504715,-0.6340356,1.9728513,0.25258523,0.0129029285,0.5112695,0.14979693,-0.10805491,-0.47891748,-0.7174391,-0.613522,0.6046114,-0.15033223,0.10826471,0.86541986,1.5264465,-0.3186095,0.15972634,0.63583875,0.5196375,-2.7159836,-0.10743906,0.27633792,-0.47321895,-0.33785757,-0.1898424,-0.7160901,0.1922738,-0.31155995,0.15586983,-2.0998867,-0.81627035,0.3318505,0.67022806,1.499931,-0.48894668,-1.3515198,-0.21227272,0.801428,1.1249514,0.45494902,-0.4640081
/education/educational_institution/students_graduates./education/education/major_field_of_study,-1.534857,-0.12542754,-1.1653266,0.8720696,1.7421814,0.6069106,-0.22449113,0.73141235,-1.1918867,-0.7415857,1.3768194,-0.38889524,-0.3402506,-0.25224012,-1.0348897,0.91666347,1.1441158,1.0101858,-1.2505833,0.012572681,0.16808975,-1.7035718,-0.91421866,-1.1790475,0.08573767,-0.30495986,0.34297845,0.32621372,0.9256288,-1.1993276,-0.887419,1.4841812,1.1047748,1.0057294,-0.46671414,-0.015800195,-0.428279,0.059657563,-1.2712615,-0.65465236,0.48399413,1.0328443,-1.1333619,0.66350096,1.1693873,-1.0552598,0.050066344,0.7247187,0.3789781,-0.561312,0.604714,0.8616869,0.8179333,0.44505492,0.7086085,-0.5072519,-1.0786432,-0.56510174,-0.36046535,-0.3213181,-0.099704,-0.24333577,-0.49263072,0.45702997
/film/director/film,-1.1302941,-1.131516,-1.2272328,0.32376954,-0.20145236,-0.007417816,1.0444629,0.8719776,1.709618,0.678382,0.060554523,-0.15158297,-0.45408282,1.2142231,1.2028481,-0.32235947,0.33669537,1.0317279,0.52822775,-0.9945252,-1.2146196,-0.055878893,-1.2659063,1.5697492,-0.67503226,0.25834036,1.29517,-0.26936585,-0.76203525,-0.78251654,-1.5443006,1.4683583,0.90566474,-0.14752667,0.14049518,1.4203277,-0.952861,-1.4999038,0.64829457,-0.38146898,0.19585752,-1.1661184,-0.5899786,1.5350299,-0.1408745,-0.7553622,-0.16448084,-0.9382451,-1.5909812,0.38974038,1.1364511,1.1495816,-0.9367614,1.1908,1.267441,0.68809456,-1.0468388,1.2257465,0.73536783,-0.43736735,1.2972575,-1.1498355,-0.2033126,0.65617037
/award/award_ceremony/awards_presented./award/award_honor/honored_for,0.84168845,1.0206931,-1.185836,-0.6046102,-1.440434,-0.16762036,0.71055025,0.5127289,1.1628866,0.5105996,-0.43275636,-1.3894393,-1.5602945,0.18159966,-0.50207144,0.6494612,0.08400642,0.9974906,1.2677585,-0.09039938,0.96617234,0.27944773,0.6740236,0.5568011,-0.75175995,0.17507356,0.37696987,0.55859405,0.55361146,0.1573373,-1.3189014,-0.16231537,1.4610747,-1.4677819,0.8030145,0.2795259,0.26133612,1.165564,1.0403068,-1.0657523,0.45244157,-0.8607512,-1.4929744,-0.07856749,0.5240008,1.4076304,-1.1975863,-0.5414197,0.7315834,0.5444141,-1.3426375,0.05315544,-0.60227877,0.66306466,-0.32863268,-0.83542204,-0.74469894,1.4587485,1.5384153,-1.3763436,-0.4805081,-1.3066092,-0.15036428,-0.6960105
/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,0.21280055,0.38187352,0.40760508,1.4160612,-1.17137,0.012065165,1.9290549,0.5018004,-0.81335396,0.044475038,-0.054823857,-0.80917436,1.047731,1.7500464,-0.66708237,1.1261694,-0.34980685,0.82247084,-2.2058854,0.06568657,0.7113684,1.0842811,1.2600704,-0.748824,1.2880312,-1.2574676,-0.24809198,0.859776,-0.3562796,2.2229266,-0.31018794,-1.285762,0.7629686,0.28723276,-0.114112325,-0.4733189,0.99582255,-0.35592812,1.9683266,-0.9742253,-0.49936935,1.0535214,-0.12070087,0.1256169,-1.6367775,1.4019698,-0.7836186,0.5083288,-0.13729402,0.9013154,-0.38328874,0.81862736,-1.5040222,0.04719821,-0.3173041,-0.4167843,-1.0199409,0.6083719,1.2832259,-0.30683786,1.5375248,-0.52598876,0.13263468,-0.09863358
/film/film/costume_design_by,-0.24562925,-0.9010709,0.7100596,0.12297451,-0.07617271,0.23430443,-0.40331465,0.28840443,-1.1304425,0.967127,-1.5591545,-1.2516177,-0.8799071,-0.0045968886,0.26973885,-0.5192717,0.13903905,0.9798214,1.0521518,0.8358928,-2.2718556,-0.6305562,-0.8975201,1.6482145,-0.053114075,0.6110343,1.5271178,1.1315564,-0.9212889,-1.4031445,-0.7236557,1.8714163,-1.5210689,0.72823775,-1.5048637,0.7631876,0.72156703,0.5701695,1.1113455,1.4088532,-0.22099222,0.98523825,0.30259177,-0.18280286,0.2816987,0.6580253,1.487771,0.29173493,0.6111035,-1.0005533,-0.5504365,-0.3017781,-0.9076431,0.067768596,1.0947205,-0.8571605,-0.39862636,-0.8282274,0.22027248,-0.6510498,-0.95385355,0.8993669,0.74105257,0.10373817
/film/film/featured_film_locations,-0.11346977,-0.12003702,0.31817153,0.14993219,-0.32288423,-0.05457666,-1.081523,0.4006815,0.492228,-0.3504803,-0.5941025,-0.4095041,0.30574018,-0.62727153,-0.2452479,-0.021503605,-0.9523865,0.54577446,0.5192803,-0.4619421,-0.20559207,-0.70433664,0.30010334,0.40004632,0.68593097,-0.34048188,0.4591209,-0.33170316,0.3216083,-0.1853419,0.78443676,-1.5705881,-0.24017504,-0.8909406,-0.11246165,0.17200366,-0.5887069,0.34721842,0.5415726,0.982453,0.094839446,0.62955046,1.1529268,0.004570945,-0.8980634,0.4234208,-0.49671352,0.1102517,-1.103216,-0.7368577,0.0050731516,-0.5232948,0.8828082,-0.6599373,0.92953646,-0.6964831,-0.718641,-0.58581746,0.13915722,0.7355589,-0.8833124,0.4294881,-0.4815431,0.4530982
/tv/tv_program/genre,-0.025910163,0.28032324,-1.4085149,-0.62083286,0.40270254,-0.7196732,0.7907542,0.461232,-1.2334502,0.37226412,1.2314204,2.0277512,0.6989805,0.17000909,-0.70961845,0.9264418,-1.1438193,0.5894022,0.7715207,0.09427247,0.4887948,0.20816615,-1.3375877,-0.31844503,-0.032534588,0.57718515,1.6070651,0.4581877,-0.5852156,-1.6950926,-0.87791455,0.9548032,0.7086122,1.7475693,-0.24966119,-0.16774932,-1.0824418,-1.2751179,-0.9941468,1.1517897,-0.77972394,0.7382627,-1.7172681,-0.92849165,1.3295522,-0.3010069,-0.31551433,-0.7129798,-0.9245384,-0.840974,0.702463,1.096527,-0.047211345,0.17116079,-1.0669322,-0.18119389,-0.5784372,-0.73089457,-0.75790447,-0.8944664,0.21835643,-0.60724294,-0.55564576,0.55124223
/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,-1.5649949,-0.6972192,-0.03673587,0.05006423,0.40083042,-1.2474355,-0.17419487,-0.18362859,0.89763623,-1.0271838,0.067890905,-0.78869885,0.1835283,-0.9166228,0.22392228,1.0045232,-0.64553064,-0.9864035,-1.3511783,0.15507399,-1.6999516,0.6452457,-0.25756288,0.80564964,0.008343559,-0.05676054,0.72568494,-0.073,0.6880644,1.5756049,0.013477599,2.1382759,0.42197633,-1.0509391,0.25604433,-0.020538451,1.9770522,0.69046444,-0.97666204,-0.7091506,-1.4010433,0.5950511,0.69466364,-1.1921334,0.27666047,-0.93557984,-0.4849864,-0.15529041,-0.70660275,-1.3554394,0.30209765,0.4262592,-0.86561644,-2.1332176,1.3451948,-1.3359182,-1.2307193,-0.99519527,-1.4765376,0.5133822,-0.8348213,0.64317966,-1.2505499,-0.525859
/film/film/written_by,-1.0802338,-1.6484123,-1.3752155,0.5314159,-0.38022864,-0.046328593,0.16060956,1.0359652,1.176753,0.756051,-0.33908066,0.013381464,-0.704839,1.2582667,1.2219712,-0.6144924,0.52808255,0.94595623,0.6753274,-0.93748516,-1.1975185,0.23894279,-1.226427,1.3626913,-0.5444174,0.9510006,1.3617631,0.05020456,-0.7664473,-0.5514627,-1.4404508,1.4889852,-1.502296,-0.19530989,-0.19532211,-1.3217455,1.1904799,1.4622625,-1.1730478,0.2965655,-0.57207865,1.1048087,-0.043466523,-1.7891153,0.084532745,1.0011811,0.28839403,-0.023342032,1.1399223,-0.49886438,-0.65326214,-0.8754342,0.45634797,-1.3633938,-1.098129,-0.04031407,1.8271291,-1.0324556,-0.3076558,0.75757855,-1.057762,0.85335606,0.66318125,-1.1071193
/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,0.46444398,-0.5393146,-0.55196756,0.4426707,-0.9642874,-0.16552028,0.43887812,0.22740316,0.2065788,0.3253682,-1.7193986,0.9405041,0.20496555,0.786374,0.44291005,0.2441926,-0.11163092,-0.36250272,0.533257,0.10837249,1.3797717,1.582062,0.0234676,0.39981183,-1.5955591,0.05162545,-1.5999055,-1.0159532,0.062807314,-2.1265688,0.8185297,0.16093886,0.30039757,-0.07424712,-0.7904798,-1.3016291,-0.671638,-1.5125709,-0.050225716,-0.09244609,-0.8856072,0.2799501,-1.0747116,-1.8931766,0.17390919,0.11202216,-0.20253083,0.49017537,-0.529899,1.019037,-0.28924766,0.11950758,-0.53734136,0.6992261,0.21973483,-0.24238726,-0.47572988,-0.061909027,0.4033261,-1.117412,-0.18391292,0.00054592686,-0.5718026,0.10730038
/location/hud_county_place/county,-1.6388818,0.6987927,-0.28341573,0.950329,1.4916558,0.46316445,-0.06469819,-1.4529657,1.0985265,-0.00968395,0.063053906,1.6313188,0.24885248,1.5977026,-0.9336657,0.18598182,1.0031248,0.70200473,0.77447426,1.1785994,-0.39086697,0.7858632,-0.40178582,1.1903505,1.5041432,-1.6913865,1.9164733,0.83162564,0.2128184,-0.33642754,1.7262146,-0.65305835,0.33888102,-0.8014455,-0.34984756,-1.0881625,-0.3511858,0.17249992,0.3783734,0.0961911,0.21331856,1.0072181,0.4607079,-0.061197303,0.15621233,-0.45098686,0.19721378,-1.1212544,0.007914834,1.6556534,1.4848378,0.24745631,0.19487077,-0.1599832,1.3174608,-0.38972652,0.31540957,-0.52023053,-0.21075189,-1.0203091,1.7649034,-1.0653106,-0.4681772,0.274062
/education/educational_degree/people_with_this_degree./education/education/major_field_of_study,0.7023828,0.33410263,-0.03735121,0.07418772,0.36578175,-0.8582645,-0.40320507,-0.46021345,-0.7434239,0.47583142,-0.97972757,0.17672859,0.88695997,1.0500424,0.6936367,0.7509328,0.30292496,-1.0538265,0.4131344,-0.660311,-0.39416033,-0.6622362,-0.22156724,-1.6406244,-0.7471468,-0.5150636,-1.7794659,-0.19783962,0.7539743,0.07186915,0.009990796,0.0034505988,1.4500049,-1.2862874,-0.80923223,0.54818344,1.4612395,-0.13784415,0.32532668,-0.16429667,0.6180215,0.20541318,-0.6129476,1.324012,-1.1098372,0.30329293,0.7445785,-0.38214064,0.027175622,-0.39646533,-0.61602414,0.34387672,-0.6945504,-1.28176,-0.9191652,-0.53371024,-0.7042033,-1.3850085,0.75700295,-0.026193665,-0.85402596,-1.1043515,1.701057,1.2460874
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,-0.06881442,0.23594967,-0.11647731,-0.26350126,-0.0049760425,0.978007,-0.10061647,0.53356063,0.5171414,-0.3308608,0.25291714,0.7639374,-0.4586039,-1.1634628,-0.5284675,0.45639265,-1.242091,-0.5044766,-0.6642867,0.4873852,-1.7161067,-0.11312233,1.0323948,-0.37176204,-1.2386879,-0.882641,-0.3690777,-0.01860546,-0.6335116,0.17128883,-0.4537485,-1.5221748,0.035290547,0.9928091,0.94699705,-0.6594618,-0.84077096,0.37946516,-0.30972517,0.99251986,0.187388,-0.7116826,-0.5101718,-0.8963876,0.9966765,-0.72858053,-0.073842295,-1.3015331,-0.53426355,0.5002656,0.33662096,0.25895476,-1.5648392,-0.53762823,0.0010048514,0.88584226,0.6921938,1.9832135,-0.4090299,-0.52091944,1.19421,-0.23779285,-0.5439457,-0.81416625
